Age,Income,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
53,53,4,3,0,0,0,0,0,0
34,41,1,1,0,0,0,0,1,0
40,43,4,1,98,0,0,0,0,0
56,79,3,1,0,0,0,0,1,0
57,24,2,3,140,0,0,0,1,0
43,73,3,1,0,0,1,1,1,1
38,129,3,3,0,1,0,1,1,1
60,50,3,3,0,0,0,0,1,1
54,28,2,1,0,0,0,0,1,0
51,64,4,3,0,0,0,0,0,0
41,49,3,3,0,0,0,1,1,1
25,121,1,1,158,0,0,0,1,0
58,58,3,3,0,0,0,0,1,0
61,51,3,3,0,0,0,0,1,0
56,61,4,1,0,0,1,1,1,1
43,35,1,3,120,0,1,0,1,0
42,39,3,3,0,0,1,1,1,1
48,74,1,3,0,0,1,0,0,0
45,201,2,1,0,0,0,0,1,1
40,81,2,1,0,0,0,0,1,0
43,44,1,1,0,0,0,0,0,0
52,19,1,3,96,0,0,0,1,0
54,85,4,3,299,0,0,0,1,0
26,74,4,1,0,0,0,0,1,0
26,54,3,2,0,0,0,0,1,0
33,58,2,1,0,0,0,0,1,0
40,18,2,2,119,0,0,0,1,1
64,88,1,1,243,0,0,0,1,1
62,19,3,1,89,0,0,0,0,0
54,49,1,3,128,0,0,0,0,0
34,101,3,2,0,0,0,0,0,0
40,138,2,1,0,0,0,0,1,0
41,25,2,2,0,0,0,0,0,1
48,120,1,1,0,0,0,0,1,0
46,153,2,1,0,0,0,0,0,0
51,28,1,2,94,0,1,0,1,0
30,110,1,3,0,0,0,0,1,0
65,94,1,1,0,0,0,0,0,1
49,48,1,2,0,0,0,0,0,1
29,123,2,1,0,0,0,0,1,0
36,33,4,2,82,0,1,0,1,0
50,42,2,2,110,0,0,0,0,1
41,68,3,1,0,0,0,0,1,1
42,28,4,3,91,0,0,0,1,1
37,42,3,3,0,0,0,0,1,1
31,28,1,1,0,0,0,0,1,1
40,73,3,1,0,0,0,0,1,1
36,89,2,1,0,0,0,0,0,0
64,82,4,2,0,0,0,0,1,0
37,83,2,2,0,0,0,0,0,1
43,121,1,2,0,1,0,1,1,1
57,28,1,3,98,0,0,0,1,0
62,39,2,1,0,0,0,0,1,0
63,110,3,2,109,0,0,0,1,0
57,55,1,3,0,0,0,0,1,0
59,111,1,1,0,0,0,0,1,0
47,94,1,1,0,0,0,0,1,1
26,85,2,3,0,0,0,0,1,1
59,81,2,1,0,0,0,0,1,0
45,94,3,3,0,0,0,0,0,0
33,162,1,1,0,0,0,1,1,1
61,80,4,3,0,0,0,0,1,0
54,70,3,2,116,0,0,0,1,1
46,19,3,1,0,0,0,0,1,0
28,112,2,2,0,1,0,0,1,0
52,109,1,1,308,0,0,1,1,1
26,12,1,2,0,0,0,0,1,0
49,33,3,2,0,0,0,0,1,0
42,49,2,1,106,0,0,0,0,1
51,42,1,2,0,0,0,0,1,0
39,41,2,1,108,0,0,0,1,1
44,43,1,1,0,0,0,0,0,1
29,64,4,1,249,0,0,0,0,1
47,19,1,1,0,0,0,0,0,1
53,65,1,3,0,0,0,0,1,1
29,53,4,3,0,0,0,0,1,0
47,32,3,1,75,0,0,0,1,0
45,22,3,1,0,0,0,0,1,1
63,39,2,3,0,0,0,0,1,1
39,59,4,3,0,0,1,0,0,1
29,50,2,3,0,0,0,0,0,1
50,19,1,3,0,0,0,0,0,0
51,55,1,2,197,0,1,0,1,0
58,81,1,3,0,0,0,0,1,0
39,108,3,3,0,0,0,0,1,1
46,122,3,3,0,1,0,1,1,1
32,98,2,3,306,0,0,0,0,0
53,110,1,1,0,0,0,0,1,0
29,33,1,2,78,0,0,0,1,0
41,34,1,1,143,0,0,0,0,0
41,69,1,2,0,0,0,0,1,0
58,41,4,1,0,0,0,0,1,1
45,60,2,3,250,0,0,0,1,0
37,95,2,2,0,0,0,0,0,1
58,73,1,3,0,0,1,0,0,0
58,41,3,3,148,0,0,0,1,1
31,68,4,3,0,0,0,0,1,0
59,64,4,2,0,0,0,0,0,1
38,29,4,2,0,0,0,0,1,0
29,31,1,2,0,0,0,0,1,1
40,54,3,3,0,0,0,0,1,0
57,63,4,3,0,0,0,0,1,0
50,92,1,2,213,0,0,0,0,1
29,135,3,1,0,1,0,1,1,1
34,195,2,1,122,0,0,0,1,0
36,45,4,1,0,0,0,0,0,1
51,72,1,1,0,0,0,0,0,0
27,98,4,3,0,0,0,0,0,1
48,30,3,2,162,0,0,0,1,0
32,78,1,3,0,0,0,0,0,0
48,43,3,2,159,0,0,0,1,0
34,85,1,1,136,0,0,0,0,1
24,38,1,3,0,0,0,0,1,0
55,58,4,3,219,0,0,0,0,1
51,92,1,2,100,0,0,0,0,1
30,13,4,3,0,0,0,0,0,0
45,218,2,1,0,0,0,0,1,0
64,75,3,3,0,0,0,0,1,0
29,40,1,3,0,0,0,0,1,0
30,15,4,1,85,0,0,0,1,0
63,24,2,3,0,0,0,0,0,0
65,49,3,2,0,0,0,0,1,0
28,83,3,1,0,0,0,0,1,1
